"path";"hash";"size (mb)"
"C:\Program Files\Git\mingw64\bin\git-upload-archive.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\bin\git-upload-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\bin\git.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-add.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-am.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-annotate.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-apply.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-archive.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-bisect--helper.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-blame.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-branch.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-bugreport.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-bundle.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-cat-file.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-check-attr.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-check-ignore.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-check-mailmap.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-check-ref-format.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-checkout--worker.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-checkout-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-checkout.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-cherry-pick.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-cherry.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-clean.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-clone.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-column.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-commit-graph.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-commit-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-commit.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-config.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-count-objects.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-credential-cache--daemon.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-credential-cache.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-credential-store.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-credential.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-describe.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-diff-files.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-diff-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-diff-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-diff.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-difftool.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-env--helper.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fast-export.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fast-import.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fetch-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fetch.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fmt-merge-msg.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-for-each-ref.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-for-each-repo.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-format-patch.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fsck-objects.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fsck.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-fsmonitor--daemon.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-gc.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-get-tar-commit-id.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-grep.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-hash-object.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-help.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-index-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-init-db.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-init.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-interpret-trailers.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-log.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-ls-files.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-ls-remote.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-ls-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-mailinfo.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-mailsplit.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-maintenance.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-base.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-file.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-ours.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-recursive.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-subtree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-merge.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-mktag.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-mktree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-multi-pack-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-mv.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-name-rev.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-notes.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-pack-objects.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-pack-redundant.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-pack-refs.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-patch-id.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-prune-packed.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-prune.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-pull.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-push.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-range-diff.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-read-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-rebase.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-receive-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-reflog.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-remote-ext.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-remote-fd.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-remote.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-repack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-replace.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-rerere.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-reset.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-restore.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-rev-list.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-rev-parse.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-revert.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-rm.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-send-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-shortlog.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-show-branch.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-show-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-show-ref.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-show.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-sparse-checkout.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-stage.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-stash.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-status.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-stripspace.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-submodule--helper.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-switch.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-symbolic-ref.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-tag.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-unpack-file.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-unpack-objects.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-update-index.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-update-ref.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-update-server-info.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-upload-archive.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-upload-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-var.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-verify-commit.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-verify-pack.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-verify-tag.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-whatchanged.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-worktree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git-write-tree.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\libexec\git-core\git.exe";"899416248C36ED3A420AB6B301C333B94183DE3179B34381064F72643C76EF3C";"0,42"
"C:\Program Files\Git\mingw64\bin\libbrotlicommon.dll";"A41D2935F29265EDB4DFD60AEBE329BD745438911525E1E912E703E39CCA39BB";"0,02"
"C:\Program Files\Git\mingw64\libexec\git-core\libbrotlicommon.dll";"A41D2935F29265EDB4DFD60AEBE329BD745438911525E1E912E703E39CCA39BB";"0,02"
"C:\Program Files\Git\mingw64\bin\libbrotlidec.dll";"5876AC73AB40F35948E82FA866DE72620C221749C251159102F6630F1B59959C";"0,01"
"C:\Program Files\Git\mingw64\libexec\git-core\libbrotlidec.dll";"5876AC73AB40F35948E82FA866DE72620C221749C251159102F6630F1B59959C";"0,01"
"C:\Program Files\Git\mingw64\bin\libbz2-1.dll";"E996E8D18FA41407D80680ADB9E416D916F7320E4559485CE3E3E5DE811DCA1D";"0,01"
"C:\Program Files\Git\mingw64\libexec\git-core\libbz2-1.dll";"E996E8D18FA41407D80680ADB9E416D916F7320E4559485CE3E3E5DE811DCA1D";"0,01"
"C:\Program Files\Git\mingw64\bin\libcares-4.dll";"8DF25B868D8D37E28614792FD5618F29E223194C76B512D404A2353282B8E633";"0,01"
"C:\Program Files\Git\mingw64\libexec\git-core\libcares-4.dll";"8DF25B868D8D37E28614792FD5618F29E223194C76B512D404A2353282B8E633";"0,01"
"C:\Program Files\Git\mingw64\bin\libcrypto-1_1-x64.dll";"7D9488CB647BA9847655DF9E95674EF2D4B5E013485BFC7AB8F8CD8BEA55FFBA";"0,33"
"C:\Program Files\Git\mingw64\libexec\git-core\libcrypto-1_1-x64.dll";"7D9488CB647BA9847655DF9E95674EF2D4B5E013485BFC7AB8F8CD8BEA55FFBA";"0,33"
"C:\Program Files\Git\mingw64\bin\libcurl-4.dll";"DE0CDEDB70FC642353BB99D83910D974EB264BC18D9045923BEBE6B9BFC28573";"0,08"
"C:\Program Files\Git\mingw64\libexec\git-core\libcurl-4.dll";"DE0CDEDB70FC642353BB99D83910D974EB264BC18D9045923BEBE6B9BFC28573";"0,08"
"C:\Program Files\Git\mingw64\bin\libexpat-1.dll";"58BCD7EDA333A0CBBFE4997309FCED1C7A13A14BDE0BEAFAB3CDA450BECEFBC0";"0,02"
"C:\Program Files\Git\mingw64\libexec\git-core\libexpat-1.dll";"58BCD7EDA333A0CBBFE4997309FCED1C7A13A14BDE0BEAFAB3CDA450BECEFBC0";"0,02"
"C:\Program Files\Git\mingw64\bin\libgcc_s_seh-1.dll";"914DE4A2E0D55BC6E4D02538DD53FCDC508486BCA7FACE1C6E30C59F01EE3542";"0,01"
"C:\Program Files\Git\mingw64\libexec\git-core\libgcc_s_seh-1.dll";"914DE4A2E0D55BC6E4D02538DD53FCDC508486BCA7FACE1C6E30C59F01EE3542";"0,01"
"C:\Program Files\Git\mingw64\bin\libgmp-10.dll";"326C7B96104BEF166BAB23EC601A05FAB3FFD6ABF40610AD7B88E8F694929E7D";"0,08"
"C:\Program Files\Git\mingw64\libexec\git-core\libgmp-10.dll";"326C7B96104BEF166BAB23EC601A05FAB3FFD6ABF40610AD7B88E8F694929E7D";"0,08"
"C:\Program Files\Git\mingw64\bin\libhogweed-6.dll";"45E1AA40794FA843C38A764E9694A71C50FBB8C188EB144A72718AA0DC3A744E";"0,03"
"C:\Program Files\Git\mingw64\libexec\git-core\libhogweed-6.dll";"45E1AA40794FA843C38A764E9694A71C50FBB8C188EB144A72718AA0DC3A744E";"0,03"
"C:\Program Files\Git\mingw64\bin\libiconv-2.dll";"F5071CB0E4F84067783EEE881FB35A244C6BC950440842207D963C8AB88486F5";"0,13"
"C:\Program Files\Git\mingw64\libexec\git-core\libiconv-2.dll";"F5071CB0E4F84067783EEE881FB35A244C6BC950440842207D963C8AB88486F5";"0,13"
"C:\Program Files\Git\mingw64\bin\libidn2-0.dll";"7C8911B4DBDD5008EADE439924BAD403716D5F714B7A803C30347C06BCA69677";"0,02"
"C:\Program Files\Git\mingw64\libexec\git-core\libidn2-0.dll";"7C8911B4DBDD5008EADE439924BAD403716D5F714B7A803C30347C06BCA69677";"0,02"
